maze_size,maze_num,try_num,result
19,27,23,10140
19,27,24,15998
19,27,25,14064
19,27,26,5434
19,27,27,1984
19,27,28,5154
19,27,29,7248
19,27,30,30000
19,27,31,7540
19,27,32,8366
19,27,33,11766
19,27,34,3058
19,27,35,8896
19,27,36,2846
19,27,37,11842
19,27,38,3024
19,27,39,3226
19,27,40,5342
19,27,41,3346
19,27,42,4218
19,27,43,12618
19,27,44,52802
19,27,45,30262
19,27,46,6432
19,27,47,13686
19,27,48,12300
19,27,49,14716
19,27,50,6582
19,27,51,7380
19,27,52,13694
19,27,53,2332
19,27,54,4858
19,27,55,10028
19,27,56,5762
19,27,57,4768
19,27,58,15700
19,27,59,7720
19,27,60,2116
19,27,61,23132
19,27,62,8942
19,27,63,22018
19,27,64,19710
19,27,65,4092
19,27,66,10506
19,27,67,27522
19,27,68,10442
19,27,69,4030
19,27,70,24116
19,27,71,4192
19,27,72,8462
19,27,73,5834
19,27,74,7096
19,27,75,1622
19,27,76,3382
19,27,77,18772
19,27,78,27748
19,27,79,8562
19,27,80,7316
19,27,81,5816
19,27,82,6864
19,27,83,3382
19,27,84,3542
19,27,85,8778
19,27,86,6282
19,27,87,17908
19,27,88,16230
19,27,89,6926
19,27,90,674
19,27,91,7384
19,27,92,3208
19,27,93,17028
19,27,94,4350
19,27,95,14914
19,27,96,9330
19,27,97,10132
19,27,98,7088
19,27,99,916
19,28,0,2408
19,28,1,1194
19,28,2,5840
19,28,3,10366
19,28,4,9448
19,28,5,11038
19,28,6,618
19,28,7,4494
19,28,8,5786
19,28,9,10776
19,28,10,1966
19,28,11,2026
19,28,12,1688
19,28,13,418
19,28,14,284
19,28,15,10446
19,28,16,1506
19,28,17,6846
19,28,18,6570
19,28,19,6984
19,28,20,5244
19,28,21,11438
19,28,22,3814
19,28,23,854
19,28,24,7564
19,28,25,5168
19,28,26,2386
19,28,27,9392
19,28,28,1382
19,28,29,3460
19,28,30,1890
19,28,31,6168
19,28,32,9268
19,28,33,4228
19,28,34,4060
19,28,35,1098
19,28,36,2598
19,28,37,9766
19,28,38,1330
19,28,39,4528
19,28,40,3100
19,28,41,4858
19,28,42,14480
19,28,43,1906
19,28,44,7586
19,28,45,13460
19,28,46,1118
19,28,47,890
19,28,48,824
19,28,49,3554
19,28,50,8548
19,28,51,6236
19,28,52,3490
19,28,53,3902
19,28,54,6898
19,28,55,4544
19,28,56,2608
19,28,57,14640
19,28,58,1298
19,28,59,1978
19,28,60,1488
19,28,61,9330
19,28,62,15492
19,28,63,9040
19,28,64,5722
19,28,65,6112
19,28,66,11106
19,28,67,5200
19,28,68,2272
19,28,69,1930
19,28,70,1622
19,28,71,1254
19,28,72,4838
19,28,73,6082
19,28,74,1608
19,28,75,6314
19,28,76,12108
19,28,77,2450
19,28,78,7382
19,28,79,4332
19,28,80,12034
19,28,81,568
19,28,82,1636
19,28,83,1722
19,28,84,950
19,28,85,2796
19,28,86,42766
19,28,87,15848
19,28,88,5236
19,28,89,3686
19,28,90,1334
19,28,91,8412
19,28,92,5054
19,28,93,1982
19,28,94,7066
19,28,95,5820
19,28,96,3934
19,28,97,3128
19,28,98,728
19,28,99,8976
19,29,0,6506
19,29,1,3174
19,29,2,3806
19,29,3,1482
19,29,4,32032
19,29,5,3314
19,29,6,3500
19,29,7,14692
19,29,8,2748
19,29,9,4662
19,29,10,15474
19,29,11,14726
19,29,12,944
19,29,13,6472
19,29,14,1310
19,29,15,1664
19,29,16,8784
19,29,17,2360
19,29,18,7612
19,29,19,5834
19,29,20,4506
19,29,21,874
19,29,22,594
19,29,23,3018
19,29,24,13270
19,29,25,12976
19,29,26,8236
19,29,27,1366
19,29,28,526
19,29,29,2118
19,29,30,2986
19,29,31,4238
19,29,32,6262
19,29,33,916
19,29,34,9242
19,29,35,17690
19,29,36,2914
19,29,37,10676
19,29,38,8790
19,29,39,2210
19,29,40,2656
19,29,41,6154
19,29,42,5996
19,29,43,1934
19,29,44,1090
19,29,45,3728
19,29,46,6512
19,29,47,1732
19,29,48,1446
19,29,49,1110
19,29,50,1332
19,29,51,16818
19,29,52,1268
19,29,53,8166
19,29,54,10988
19,29,55,4874
19,29,56,7020
19,29,57,12020
19,29,58,3014
19,29,59,4572
19,29,60,46190
19,29,61,3844
19,29,62,11926
19,29,63,2550
19,29,64,12380
19,29,65,8320
19,29,66,1858
19,29,67,2176
19,29,68,8310
19,29,69,6420
19,29,70,4582
19,29,71,1778
19,29,72,2580
19,29,73,5426
19,29,74,6990
19,29,75,5494
19,29,76,1328
19,29,77,4326
19,29,78,864
19,29,79,3618
19,29,80,8158
19,29,81,436
19,29,82,8612
19,29,83,11290
19,29,84,2544
19,29,85,1412
19,29,86,9922
19,29,87,7212
19,29,88,7102
19,29,89,2456
19,29,90,976
19,29,91,11492
19,29,92,8682
19,29,93,9268
19,29,94,2220
19,29,95,7810
19,29,96,19232
19,29,97,7266
19,29,98,11036
19,29,99,4150
19,30,0,14086
19,30,1,3248
19,30,2,2586
19,30,3,15604
19,30,4,2390
19,30,5,12998
19,30,6,16268
19,30,7,35038
19,30,8,3352
19,30,9,4832
19,30,10,3286
19,30,11,15402
19,30,12,418
19,30,13,12750
19,30,14,7900
19,30,15,6966
19,30,16,16230
19,30,17,6542
19,30,18,9632
19,30,19,5504
19,30,20,5726
19,30,21,9230
19,30,22,7976
19,30,23,5506
19,30,24,25420
19,30,25,5754
19,30,26,8500
19,30,27,2050
19,30,28,7030
19,30,29,4494
19,30,30,11922
19,30,31,4032
19,30,32,3262
19,30,33,13388
19,30,34,9034
19,30,35,4050
19,30,36,22090
19,30,37,818
19,30,38,11464
19,30,39,21782
19,30,40,1864
19,30,41,2740
19,30,42,17604
19,30,43,3584
19,30,44,1514
19,30,45,938
19,30,46,5480
19,30,47,21586
19,30,48,13460
19,30,49,2140
19,30,50,6638
19,30,51,10622
19,30,52,14198
19,30,53,4284
19,30,54,2106
19,30,55,16392
19,30,56,11266
19,30,57,12472
19,30,58,2096
19,30,59,8936
19,30,60,8960
19,30,61,11450
19,30,62,8430
19,30,63,6260
19,30,64,3888
19,30,65,4130
19,30,66,50456
19,30,67,7858
19,30,68,5140
19,30,69,2358
19,30,70,3878
19,30,71,1594
19,30,72,18660
19,30,73,7588
19,30,74,2158
19,30,75,4074
19,30,76,1998
19,30,77,3532
19,30,78,28914
19,30,79,3180
19,30,80,3034
19,30,81,668
19,30,82,1802
19,30,83,16692
19,30,84,2182
19,30,85,4690
19,30,86,1574
19,30,87,2740
19,30,88,1936
19,30,89,13312
19,30,90,2228
19,30,91,5770
19,30,92,4648
19,30,93,684
19,30,94,1670
19,30,95,436
19,30,96,1342
19,30,97,13408
19,30,98,6748
19,30,99,50312
19,31,0,3400
19,31,1,13990
19,31,2,7310
19,31,3,3404
19,31,4,9416
19,31,5,5746
19,31,6,2810
19,31,7,6758
19,31,8,2924
19,31,9,5734
19,31,10,19448
19,31,11,7956
19,31,12,15262
19,31,13,5240
19,31,14,15618
19,31,15,1498
19,31,16,2908
19,31,17,8564
19,31,18,7336
19,31,19,38788
19,31,20,21028
19,31,21,1870
19,31,22,8996
19,31,23,9682
19,31,24,1820
19,31,25,3100
19,31,26,4462
19,31,27,2452
19,31,28,5572
19,31,29,13814
19,31,30,14128
19,31,31,1176
19,31,32,20072
19,31,33,8864
19,31,34,15504
19,31,35,5936
19,31,36,10086
19,31,37,6528
19,31,38,1712
19,31,39,5032
19,31,40,6044
19,31,41,4292
19,31,42,5342
19,31,43,17100
19,31,44,2940
19,31,45,3848
19,31,46,5032
19,31,47,2256
19,31,48,8984
19,31,49,30000
19,31,50,3336
19,31,51,2328
19,31,52,1228
19,31,53,13170
19,31,54,1230
19,31,55,2914
19,31,56,6840
19,31,57,1842
19,31,58,8170
19,31,59,4628
19,31,60,1438
19,31,61,1994
19,31,62,7566
19,31,63,6742
19,31,64,15284
19,31,65,11180
19,31,66,5688
19,31,67,3036
19,31,68,5816
19,31,69,18718
19,31,70,7342
19,31,71,1224
19,31,72,3278
19,31,73,12928
19,31,74,15682
19,31,75,1144
19,31,76,13106
19,31,77,14440
19,31,78,2582
19,31,79,8318
19,31,80,7626
19,31,81,4070
19,31,82,6966
19,31,83,5256
19,31,84,2298
19,31,85,12462
19,31,86,18892
19,31,87,6936
19,31,88,12394
19,31,89,5614
19,31,90,3968
19,31,91,11854
19,31,92,15188
19,31,93,12690
19,31,94,2784
19,31,95,25296
19,31,96,2038
19,31,97,2980
19,31,98,13064
19,31,99,17934
19,32,0,7824
19,32,1,12020
19,32,2,1724
19,32,3,790
19,32,4,2248
19,32,5,3184
19,32,6,4234
19,32,7,2806
19,32,8,6608
19,32,9,6650
19,32,10,12070
19,32,11,570
19,32,12,4820
19,32,13,7906
19,32,14,4884
19,32,15,6420
19,32,16,2996
19,32,17,11882
19,32,18,6066
19,32,19,10052
19,32,20,12892
19,32,21,3224
19,32,22,1344
19,32,23,3048
19,32,24,17138
19,32,25,7530
19,32,26,17458
19,32,27,10916
19,32,28,6294
19,32,29,1664
19,32,30,13650
19,32,31,4868
19,32,32,3016
19,32,33,22160
19,32,34,3256
19,32,35,4588
19,32,36,656
19,32,37,32772
19,32,38,6464
19,32,39,23044
19,32,40,1292
19,32,41,3406
19,32,42,4150
19,32,43,13834
19,32,44,19648
19,32,45,3370
19,32,46,8296
19,32,47,1226
19,32,48,17940
19,32,49,51146
19,32,50,6526
19,32,51,19322
19,32,52,13644
19,32,53,15434
19,32,54,17498
19,32,55,26182
19,32,56,5578
19,32,57,17304
19,32,58,2594
19,32,59,10392
19,32,60,12358
19,32,61,10604
19,32,62,436
19,32,63,2354
19,32,64,6700
19,32,65,4834
19,32,66,16418
19,32,67,2090
19,32,68,20294
19,32,69,2710
19,32,70,5798
19,32,71,6348
19,32,72,1978
19,32,73,1466
19,32,74,26794
19,32,75,13382
19,32,76,55266
19,32,77,7342
19,32,78,17478
19,32,79,850
19,32,80,13768
19,32,81,6368
19,32,82,15494
19,32,83,3256
19,32,84,1826
19,32,85,4736
19,32,86,1678
19,32,87,13224
19,32,88,5490
19,32,89,2458
19,32,90,2110
19,32,91,17012
19,32,92,9994
19,32,93,8406
19,32,94,4414
19,32,95,9266
19,32,96,2372
19,32,97,1126
19,32,98,3226
19,32,99,4178
19,33,0,9594
19,33,1,3850
19,33,2,12278
19,33,3,7028
19,33,4,8676
19,33,5,14616
19,33,6,3884
19,33,7,1592
19,33,8,17904
19,33,9,1590
19,33,10,9346
19,33,11,7172
19,33,12,1080
19,33,13,7646
19,33,14,9318
19,33,15,1982
19,33,16,17668
19,33,17,5486
19,33,18,18734
19,33,19,12222
19,33,20,13146
19,33,21,10866
19,33,22,3966
19,33,23,10360
19,33,24,4610
19,33,25,3964
19,33,26,6956
19,33,27,11960
19,33,28,4142
19,33,29,5272
19,33,30,2450
19,33,31,708
19,33,32,15732
19,33,33,11832
19,33,34,4578
19,33,35,15078
19,33,36,2296
19,33,37,636
19,33,38,6502
19,33,39,21730
19,33,40,13898
19,33,41,4612
19,33,42,2096
19,33,43,12772
19,33,44,11008
19,33,45,21182
19,33,46,2574
19,33,47,6926
19,33,48,16262
19,33,49,3390
19,33,50,5678
19,33,51,9136
19,33,52,5312
19,33,53,5542
19,33,54,1324
19,33,55,1208
19,33,56,7122
19,33,57,14386
19,33,58,6822
19,33,59,12192
19,33,60,12972
19,33,61,872
19,33,62,5582
19,33,63,7984
19,33,64,13044
19,33,65,3116
19,33,66,1158
19,33,67,7716
19,33,68,1224
19,33,69,3506
19,33,70,10770
19,33,71,1296
19,33,72,4634
19,33,73,2148
19,33,74,5172
19,33,75,7564
19,33,76,5604
19,33,77,5326
19,33,78,10198
19,33,79,5476
19,33,80,3768
19,33,81,3138
19,33,82,4318
19,33,83,2292
19,33,84,1346
19,33,85,3056
19,33,86,2290
19,33,87,11266
19,33,88,7590
19,33,89,4480
19,33,90,9348
19,33,91,2214
19,33,92,12308
19,33,93,2142
19,33,94,10904
19,33,95,7266
19,33,96,2896
19,33,97,6722
19,33,98,38214
19,33,99,7480
19,34,0,4850
19,34,1,15990
19,34,2,1108
19,34,3,6220
19,34,4,5702
19,34,5,2500
19,34,6,284
19,34,7,17908
19,34,8,6040
19,34,9,622
19,34,10,3250
19,34,11,7002
19,34,12,14570
19,34,13,8428
19,34,14,4866
19,34,15,2756
19,34,16,2744
19,34,17,19074
19,34,18,12810
19,34,19,6858
19,34,20,7870
19,34,21,4812
19,34,22,20968
19,34,23,15240
19,34,24,1818
19,34,25,7858
19,34,26,530
19,34,27,10626
19,34,28,23150
19,34,29,11926
19,34,30,8470
19,34,31,1188
19,34,32,6766
19,34,33,7892
19,34,34,15036
19,34,35,3890
19,34,36,9004
19,34,37,722
19,34,38,3662
19,34,39,10978
19,34,40,10646
19,34,41,8534
19,34,42,2930
19,34,43,11116
19,34,44,12574
19,34,45,11978
19,34,46,8366
19,34,47,5016
19,34,48,21406
19,34,49,1430
19,34,50,5374
19,34,51,5170
19,34,52,754
19,34,53,3526
19,34,54,26632
19,34,55,13676
19,34,56,7994
19,34,57,9580
19,34,58,10438
19,34,59,4060
19,34,60,2818
19,34,61,3360
19,34,62,2744
19,34,63,6062
19,34,64,3668
19,34,65,14850
19,34,66,1948
19,34,67,6838
19,34,68,14642
19,34,69,1480
19,34,70,4410
19,34,71,2246
19,34,72,4842
19,34,73,5600
19,34,74,10006
19,34,75,16246
19,34,76,5544
19,34,77,5074
19,34,78,12248
19,34,79,6568
19,34,80,2404
19,34,81,5056
19,34,82,42224
19,34,83,10254
19,34,84,9772
19,34,85,5634
19,34,86,1212
19,34,87,21652
19,34,88,4886
19,34,89,638
19,34,90,34464
19,34,91,12578
19,34,92,5118
19,34,93,4504
19,34,94,2478
19,34,95,8036
19,34,96,13822
19,34,97,10816
19,34,98,3568
19,34,99,2500
19,35,0,13130
19,35,1,3704
19,35,2,9132
19,35,3,2610
19,35,4,5698
19,35,5,9944
19,35,6,9098
19,35,7,6398
19,35,8,25996
19,35,9,5696
19,35,10,1124
19,35,11,13040
19,35,12,2814
19,35,13,3450
19,35,14,2682
19,35,15,1328
19,35,16,2474
19,35,17,17238
19,35,18,8008
19,35,19,1760
19,35,20,9564
19,35,21,316
19,35,22,11786
19,35,23,7686
19,35,24,14814
19,35,25,5128
19,35,26,7494
19,35,27,15206
19,35,28,1228
19,35,29,5124
19,35,30,14480
19,35,31,4282
19,35,32,9866
19,35,33,20482
19,35,34,5092
19,35,35,9354
19,35,36,1070
19,35,37,3750
19,35,38,10156
19,35,39,11526
19,35,40,13972
19,35,41,11168
19,35,42,8934
19,35,43,1882
19,35,44,2972
19,35,45,3014
19,35,46,1478
19,35,47,630
19,35,48,1356
19,35,49,3480
19,35,50,10512
19,35,51,5742
19,35,52,3972
19,35,53,19594
19,35,54,2242
19,35,55,1588
19,35,56,5926
19,35,57,4782
19,35,58,4306
19,35,59,6710
19,35,60,9452
19,35,61,5002
19,35,62,7892
19,35,63,10870
19,35,64,10096
19,35,65,1940
19,35,66,2526
19,35,67,5134
19,35,68,4854
19,35,69,12038
19,35,70,8364
19,35,71,16302
19,35,72,8814
19,35,73,6242
19,35,74,17610
19,35,75,6258
19,35,76,19656
19,35,77,1446
19,35,78,826
19,35,79,958
19,35,80,22486
19,35,81,10082
19,35,82,13688
19,35,83,930
19,35,84,13328
19,35,85,11636
19,35,86,4708
19,35,87,18394
19,35,88,2716
19,35,89,2706
19,35,90,6714
19,35,91,16538
19,35,92,1828
19,35,93,21858
19,35,94,1768
19,35,95,3914
19,35,96,5730
19,35,97,4440
19,35,98,10094
19,35,99,7292
19,36,0,2496
19,36,1,1546
19,36,2,13358
19,36,3,10670
19,36,4,1554
19,36,5,25640
19,36,6,5572
19,36,7,13746
19,36,8,15200
19,36,9,10656
19,36,10,776
19,36,11,9208
19,36,12,23758
19,36,13,922
19,36,14,2072
19,36,15,16446
19,36,16,1378
19,36,17,926
19,36,18,24124
19,36,19,11634
19,36,20,15704
19,36,21,1536
19,36,22,4426
19,36,23,3130
19,36,24,11638
19,36,25,5456
19,36,26,1038
19,36,27,10444
19,36,28,28942
19,36,29,15812
19,36,30,2612
19,36,31,4744
19,36,32,598
19,36,33,9160
19,36,34,1636
19,36,35,3276
19,36,36,1552
19,36,37,13536
19,36,38,700
19,36,39,2862
19,36,40,11440
19,36,41,308
19,36,42,4462
19,36,43,10992
19,36,44,2334
19,36,45,13928
19,36,46,16868
19,36,47,4784
19,36,48,908
19,36,49,3504
19,36,50,3622
19,36,51,4200
19,36,52,10290
19,36,53,1320
19,36,54,10320
19,36,55,1806
19,36,56,9176
19,36,57,6194
19,36,58,5850
19,36,59,786
19,36,60,1282
19,36,61,7606
19,36,62,512
19,36,63,3650
19,36,64,20990
19,36,65,4546
19,36,66,22272
19,36,67,878
19,36,68,14560
19,36,69,11098
19,36,70,3368
19,36,71,2766
19,36,72,2094
19,36,73,1306
19,36,74,3284
19,36,75,7140
19,36,76,3266
19,36,77,1240
19,36,78,14420
19,36,79,9732
19,36,80,5304
19,36,81,8864
19,36,82,936
19,36,83,11748
19,36,84,19156
19,36,85,2236
19,36,86,1052
19,36,87,4680
19,36,88,5934
19,36,89,3022
19,36,90,7274
19,36,91,5408
19,36,92,2082
19,36,93,3018
19,36,94,4702
19,36,95,10204
19,36,96,4426
19,36,97,2634
19,36,98,6064
19,36,99,9558
19,37,0,4356
19,37,1,3106
19,37,2,2050
19,37,3,6238
19,37,4,10854
19,37,5,11842
19,37,6,10302
19,37,7,6472
19,37,8,4840
19,37,9,2712
19,37,10,1694
19,37,11,4376
19,37,12,5954
19,37,13,10518
19,37,14,9054
19,37,15,4288
19,37,16,6050
19,37,17,2892
19,37,18,408
19,37,19,16184
19,37,20,4708
19,37,21,33968
19,37,22,5818
19,37,23,5912
19,37,24,2406
19,37,25,29092
19,37,26,14328
19,37,27,1058
19,37,28,6860
19,37,29,2250
19,37,30,22862
19,37,31,6422
19,37,32,9382
19,37,33,6420
19,37,34,2744
19,37,35,1758
19,37,36,2028
19,37,37,17222
19,37,38,9940
19,37,39,21182
19,37,40,7464
19,37,41,14470
19,37,42,6148
19,37,43,17024
19,37,44,1670
19,37,45,18432
19,37,46,5452
19,37,47,10522
19,37,48,7656
19,37,49,3422
19,37,50,15860
19,37,51,13876
19,37,52,17462
19,37,53,5652
19,37,54,25124
19,37,55,9824
19,37,56,14908
19,37,57,840
19,37,58,1832
19,37,59,6506
19,37,60,9650
19,37,61,4298
19,37,62,2766
19,37,63,18322
19,37,64,1400
19,37,65,6420
19,37,66,3836
19,37,67,5594
19,37,68,1220
19,37,69,12988
19,37,70,23310
19,37,71,7566
19,37,72,6114
19,37,73,2964
19,37,74,3630
19,37,75,11298
19,37,76,1100
19,37,77,6616
19,37,78,2968
19,37,79,13374
19,37,80,3650
19,37,81,3346
19,37,82,3784
19,37,83,5626
19,37,84,7216
19,37,85,3592
19,37,86,6440
19,37,87,5996
19,37,88,998
19,37,89,934
19,37,90,2134
19,37,91,5688
19,37,92,1516
19,37,93,960
19,37,94,3646
19,37,95,14938
19,37,96,7138
19,37,97,2020
19,37,98,20410
19,37,99,5940
19,38,0,742
19,38,1,828
19,38,2,3434
19,38,3,1506
19,38,4,4396
19,38,5,4402
19,38,6,5980
19,38,7,3734
19,38,8,25980
19,38,9,11386
19,38,10,3350
19,38,11,7480
19,38,12,2950
19,38,13,5874
19,38,14,3882
19,38,15,2492
19,38,16,2734
19,38,17,3752
19,38,18,1344
19,38,19,2518
19,38,20,7400
19,38,21,11162
19,38,22,12442
19,38,23,2144
19,38,24,6774
19,38,25,11194
19,38,26,6208
19,38,27,3846
19,38,28,2602
19,38,29,5168
19,38,30,5688
19,38,31,12736
19,38,32,4260
19,38,33,22032
19,38,34,6650
19,38,35,11050
19,38,36,4366
19,38,37,7688
19,38,38,3866
19,38,39,8666
19,38,40,8886
19,38,41,15518
19,38,42,9864
19,38,43,6588
19,38,44,4794
19,38,45,10972
19,38,46,4360
19,38,47,4990
19,38,48,10448
19,38,49,16280
19,38,50,6770
19,38,51,20496
19,38,52,1144
19,38,53,1146
19,38,54,11058
19,38,55,5260
19,38,56,3904
19,38,57,13436
19,38,58,808
19,38,59,1160
19,38,60,1904
19,38,61,9652
19,38,62,14254
19,38,63,16286
19,38,64,7390
19,38,65,6252
19,38,66,13906
19,38,67,20690
19,38,68,13664
19,38,69,6740
19,38,70,3190
19,38,71,8394
19,38,72,1470
19,38,73,2326
19,38,74,19404
19,38,75,17598
19,38,76,5314
19,38,77,1952
19,38,78,7774
19,38,79,1470
19,38,80,7808
19,38,81,1164
19,38,82,12620
19,38,83,9342
19,38,84,13014
19,38,85,28874
19,38,86,3034
19,38,87,15478
19,38,88,14968
19,38,89,3376
19,38,90,10178
19,38,91,2630
19,38,92,3364
19,38,93,1986
19,38,94,8376
19,38,95,9562
19,38,96,11362
19,38,97,8612
19,38,98,5602
19,38,99,3934
19,39,0,14858
19,39,1,1198
19,39,2,1528
19,39,3,12948
19,39,4,11688
19,39,5,41918
19,39,6,13716
19,39,7,3998
19,39,8,15290
19,39,9,2974
19,39,10,13020
19,39,11,6644
19,39,12,2564
19,39,13,8412
19,39,14,958
19,39,15,10732
19,39,16,7782
19,39,17,27186
19,39,18,7232
19,39,19,3508
19,39,20,14050
19,39,21,6432
19,39,22,6662
19,39,23,8952
19,39,24,17810
19,39,25,12096
19,39,26,5262
19,39,27,30050
19,39,28,7504
19,39,29,19436
19,39,30,23062
19,39,31,11928
19,39,32,7462
19,39,33,12360
19,39,34,8352
19,39,35,6800
19,39,36,9018
19,39,37,970
19,39,38,2016
19,39,39,362
19,39,40,26808
19,39,41,10910
19,39,42,17144
19,39,43,8658
19,39,44,4396
19,39,45,1890
19,39,46,43642
19,39,47,10668
19,39,48,3514
19,39,49,15450
19,39,50,5028
19,39,51,8870
19,39,52,8038
19,39,53,5866
19,39,54,7158
19,39,55,9884
19,39,56,2786
19,39,57,2956
19,39,58,10308
19,39,59,12388
19,39,60,15588
19,39,61,2106
19,39,62,18750
19,39,63,7700
19,39,64,7528
19,39,65,12902
19,39,66,3816
19,39,67,1598
19,39,68,47332
19,39,69,6862
19,39,70,4010
19,39,71,14024
19,39,72,2218
19,39,73,26180
19,39,74,20682
19,39,75,3444
19,39,76,7010
19,39,77,2074
19,39,78,20154
19,39,79,17262
19,39,80,9660
19,39,81,8962
19,39,82,2448
19,39,83,15156
19,39,84,2474
19,39,85,28718
19,39,86,14556
19,39,87,10594
19,39,88,18746
19,39,89,1868
19,39,90,1898
19,39,91,24162
19,39,92,6176
19,39,93,10426
19,39,94,4264
19,39,95,6376
19,39,96,8982
19,39,97,846
19,39,98,724
19,39,99,2116
19,40,0,3250
19,40,1,6156
19,40,2,7330
19,40,3,19866
19,40,4,1252
19,40,5,7040
19,40,6,2272
19,40,7,11332
19,40,8,1248
19,40,9,3196
19,40,10,9712
19,40,11,6256
19,40,12,2994
19,40,13,6472
19,40,14,1268
19,40,15,9474
19,40,16,2518
19,40,17,3672
19,40,18,2226
19,40,19,23088
19,40,20,7692
19,40,21,3800
19,40,22,1036
19,40,23,14600
19,40,24,14158
19,40,25,6478
19,40,26,4036
19,40,27,2762
19,40,28,6280
19,40,29,2158
19,40,30,4788
19,40,31,7846
19,40,32,4704
19,40,33,4608
19,40,34,3728
19,40,35,4970
19,40,36,5460
19,40,37,2380
19,40,38,12444
19,40,39,7222
19,40,40,3528
19,40,41,33482
19,40,42,5838
19,40,43,5370
19,40,44,17880
19,40,45,2782
19,40,46,18128
19,40,47,2918
19,40,48,3494
19,40,49,10036
19,40,50,3840
19,40,51,7566
19,40,52,2974
19,40,53,1270
19,40,54,3734
19,40,55,20864
19,40,56,894
19,40,57,1142
19,40,58,1076
19,40,59,8590
19,40,60,9130
19,40,61,2120
19,40,62,9136
19,40,63,3908
19,40,64,12652
19,40,65,700
19,40,66,4682
19,40,67,934
19,40,68,1114
19,40,69,946
19,40,70,4580
19,40,71,3660
19,40,72,708
19,40,73,1018
19,40,74,7872
19,40,75,4848
19,40,76,7952
19,40,77,10848
19,40,78,14372
19,40,79,3146
19,40,80,6034
19,40,81,2052
19,40,82,2616
19,40,83,11590
19,40,84,2778
19,40,85,13596
19,40,86,21814
19,40,87,3314
19,40,88,11920
19,40,89,1410
19,40,90,6780
19,40,91,11686
19,40,92,786
19,40,93,1892
19,40,94,2060
19,40,95,5166
19,40,96,3784
19,40,97,1542
19,40,98,1386
19,40,99,11658
19,41,0,9424
19,41,1,8926
19,41,2,3486
19,41,3,22108
19,41,4,9654
19,41,5,3982
19,41,6,15468
19,41,7,2406
19,41,8,27120
19,41,9,17468
19,41,10,4496
19,41,11,6460
19,41,12,13972
19,41,13,11366
19,41,14,13054
19,41,15,6312
19,41,16,8804
19,41,17,7372
19,41,18,1216
19,41,19,4390
19,41,20,2520
19,41,21,15798
19,41,22,13006
19,41,23,7770
19,41,24,6624
19,41,25,12502
19,41,26,7658
19,41,27,12234
19,41,28,6078
19,41,29,2230
19,41,30,6060
19,41,31,13252
19,41,32,12518
19,41,33,20288
19,41,34,2404
19,41,35,2348
19,41,36,1718
19,41,37,16276
19,41,38,2678
19,41,39,10178
19,41,40,13592
19,41,41,2934
19,41,42,2094
19,41,43,6620
19,41,44,14568
19,41,45,9584
19,41,46,5942
19,41,47,11732
19,41,48,1872
19,41,49,1908
19,41,50,4126
19,41,51,11938
19,41,52,15068
19,41,53,19100
19,41,54,2134
19,41,55,5560
19,41,56,35034
19,41,57,5636
19,41,58,8268
19,41,59,2552
19,41,60,9314
19,41,61,2772
19,41,62,2444
19,41,63,1756
19,41,64,16160
19,41,65,11402
19,41,66,1568
19,41,67,12006
19,41,68,4284
19,41,69,3210
19,41,70,45338
19,41,71,13000
19,41,72,5572
19,41,73,2568
19,41,74,11242
19,41,75,6044
19,41,76,7204
19,41,77,9630
19,41,78,2890
19,41,79,5036
19,41,80,3512
19,41,81,7150
19,41,82,8490
19,41,83,11756
19,41,84,1888
19,41,85,3916
19,41,86,10564
19,41,87,13070
19,41,88,3238
19,41,89,3512
19,41,90,18978
19,41,91,7410
19,41,92,16316
19,41,93,10452
19,41,94,33122
19,41,95,7078
19,41,96,3874
19,41,97,17276
19,41,98,8586
19,41,99,26944
19,42,0,5708
19,42,1,11656
19,42,2,3020
19,42,3,3770
19,42,4,6168
19,42,5,3102
19,42,6,6522
19,42,7,5010
19,42,8,866
19,42,9,8068
19,42,10,12948
19,42,11,6878
19,42,12,3578
19,42,13,3702
19,42,14,14978
19,42,15,19590
19,42,16,912
19,42,17,2050
19,42,18,41290
19,42,19,2386
19,42,20,10158
19,42,21,3356
19,42,22,2318
19,42,23,13468
19,42,24,9000
19,42,25,1832
19,42,26,982
19,42,27,1932
19,42,28,2734
19,42,29,4212
19,42,30,12180
19,42,31,18928
19,42,32,3428
19,42,33,13344
19,42,34,1226
19,42,35,7364
19,42,36,4554
19,42,37,1198
19,42,38,18496
19,42,39,462
19,42,40,6504
19,42,41,2872
19,42,42,1286
19,42,43,3652
19,42,44,1904
19,42,45,2980
19,42,46,10994
19,42,47,16172
19,42,48,19164
19,42,49,21992
19,42,50,526
19,42,51,48282
19,42,52,5384
19,42,53,9000
19,42,54,22932
19,42,55,9906
19,42,56,21882
19,42,57,15828
19,42,58,3176
19,42,59,3976
19,42,60,22992
19,42,61,16734
19,42,62,2824
19,42,63,5298
19,42,64,1386
19,42,65,6650
19,42,66,4824
19,42,67,21772
19,42,68,1540
19,42,69,6940
19,42,70,2698
19,42,71,13414
19,42,72,848
19,42,73,2884
19,42,74,3348
19,42,75,3588
19,42,76,21032
19,42,77,6466
19,42,78,2156
19,42,79,40120
19,42,80,9614
19,42,81,3242
19,42,82,20832
19,42,83,7006
19,42,84,4052
